,COD_ID,PAC_1,PAC_2,KEY,PN_CON_1,PN_CON_2,COMP,TIP_CND,x,y,TIP_UNID,P_N_OPE,COR_NOM,circ_Lin,circ_CTAT,circ_PAC_de,circ_PAC_pr,circ_cont,Cor,x1,y1,x2,y2,R1,X1,Corrente Max
101,16520699,63281014925293842AT,63304203925305397AT,SSDAT,20013818.0,20013817.0,259.084,16512297H-3,,,,,,31,63154553925057175AT,63281014925293842AT,63304203925305397AT,16,#00FFFF,-37.7982713366,-6.7570915643,-37.7961731634,-6.7560424224,0.67,0.418,230
102,83424450,87799138923738777AT,87803157923745799AT,SSDAT,83425806.0,83425807.0,80.908,16512291H-3,,,,,,27,87075180925253344AT,87799138923738777AT,87803157923745799AT,750,#4682B4,-35.5805496793,-6.8870121948,-35.5801910926,-6.8863755224,0.211,0.385,495
103,83424878,88379450923646683AT,88384726923649006AT,SSDAT,83425880.0,83425881.0,57.648,16512291H-3,,,,,,27,87075180925253344AT,88379450923646683AT,88384726923649006AT,982,#4682B4,-35.5280570384,-6.8949493099,-35.527581878,-6.8947360896,0.211,0.385,495
104,16520309,61128021920181893AT,61099566920177683AT,SSDAT,20014478.0,20014513.0,287.648,16512289H-3,,,,,,36,61546321922435265AT,61128021920181893AT,61099566920177683AT,130,#008B8B,-37.9920631677,-7.219913411,-37.9946421877,-7.220271021,0.268,0.304,322
105,16520701,63314131925622628AT,63306518925630293AT,SSDAT,20014133.0,20014132.0,108.032,16512297H-3,,,,,,31,63154553925057175AT,63314131925622628AT,63306518925630293AT,39,#00FFFF,-37.795327619,-6.7273528863,-37.7960214019,-6.7266578354,0.67,0.418,230
106,83424458,87803157923745799AT,87808184923742462AT,SSDAT,83425807.0,83425808.0,60.338,16512291H-3,,,,,,27,87075180925253344AT,87803157923745799AT,87808184923742462AT,755,#4682B4,-35.5801910926,-6.8863755224,-35.5797347227,-6.8866735937,0.211,0.385,495
107,16520311,63201153926770850AT,63202757926783262AT,SSDAT,20013979.0,49459094.0,125.152,16512297H-3,,,,,,31,63154553925057175AT,63201153926770850AT,63202757926783262AT,122,#00FFFF,-37.805797761,-6.6235416361,-37.8056696786,-6.622416685,0.67,0.418,230
108,83424886,88384726923649006AT,88390220923651408AT,SSDAT,83425881.0,83425882.0,59.961,16512291H-3,,,,,,27,87075180925253344AT,88384726923649006AT,88390220923651408AT,984,#4682B4,-35.527581878,-6.8947360896,-35.5270870728,-6.8945155929,0.211,0.385,495
109,16520703,63325176925596950AT,63314131925622628AT,SSDAT,20014134.0,20014133.0,279.527,16512297H-3,,,,,,31,63154553925057175AT,63325176925596950AT,63314131925622628AT,38,#00FFFF,-37.7943214197,-6.7296751031,-37.795327619,-6.7273528863,0.67,0.418,230
110,16520453,63234372927002767AT,63236928927020645AT,SSDAT,20013907.0,20013906.0,180.598,16512291H-3,,,,,,31,63154553925057175AT,63236928927020645AT,63234372927002767AT,225,#00FFFF,-37.8028579644,-6.602557503,-37.8026306752,-6.6009400391,0.211,0.385,495
111,16520455,63236928927020645AT,63239984927042754AT,SSDAT,20013906.0,20013905.0,223.192,16512291H-3,,,,,,31,63154553925057175AT,63239984927042754AT,63236928927020645AT,223,#00FFFF,-37.8026306752,-6.6009400391,-37.8023447897,-6.5989418552,0.211,0.385,495
112,16520458,63239984927042754AT,63243871927069969AT,SSDAT,20013905.0,20013904.0,274.912,16512291H-3,,,,,,31,63154553925057175AT,63243871927069969AT,63239984927042754AT,221,#00FFFF,-37.8023447897,-6.5989418552,-37.8019991532,-6.5964795618,0.211,0.385,495
113,16520459,63229197925258859AT,63244050925275718AT,SSDAT,20013726.0,20013923.0,224.686,16512291H-3,,,,,,31,63154553925057175AT,63244050925275718AT,63229197925258859AT,387,#00FFFF,-37.8029505298,-6.7602720572,-37.8016113206,-6.7587398544,0.211,0.385,495
114,16520366,63176402926663241AT,63182379926683167AT,SSDAT,20013746.0,20013745.0,208.031,16512291H-3,,,,,,31,63154553925057175AT,63182379926683167AT,63176402926663241AT,257,#00FFFF,-37.8080273494,-6.6332772694,-37.8074910657,-6.6314738364,0.211,0.385,495
115,16520369,63182379926683167AT,63189135926703887AT,SSDAT,20013745.0,20013744.0,217.936,16512291H-3,,,,,,31,63154553925057175AT,63189135926703887AT,63182379926683167AT,255,#00FFFF,-37.8074910657,-6.6314738364,-37.806884499,-6.6295984226,0.211,0.385,495
116,16520371,63248066927121856AT,63250379927137926AT,SSDAT,20013865.0,20014035.0,162.356,16512297H-3,,,,,,31,63154553925057175AT,63248066927121856AT,63250379927137926AT,148,#00FFFF,-37.8016309303,-6.5917858354,-37.8014253192,-6.5903321227,0.67,0.418,230
117,16520373,63250379927137926AT,63254515927167009AT,SSDAT,20014035.0,20014034.0,293.756,16512297H-3,,,,,,31,63154553925057175AT,63250379927137926AT,63254515927167009AT,149,#00FFFF,-37.8014253192,-6.5903321227,-37.8010575703,-6.5877008314,0.67,0.418,230
118,16520374,63254515927167009AT,63255928927177582AT,SSDAT,20014034.0,20013958.0,106.67,16512297H-3,,,,,,31,63154553925057175AT,63254515927167009AT,63255928927177582AT,150,#00FFFF,-37.8010575703,-6.5877008314,-37.8009320726,-6.586744379,0.67,0.418,230
119,16520375,63848921929116066AT,63847553929132155AT,SSDAT,20011921.0,20011776.0,161.471,16512290H-3,,,,,,31,63154553925057175AT,63848921929116066AT,63847553929132155AT,460,#00FFFF,-37.7477356051,-6.4112933973,-37.7478628331,-6.4098386081,0.211,0.38,495
120,16520377,63850267929101406AT,63848921929116066AT,SSDAT,20011777.0,20011921.0,147.217,16512290H-3,,,,,,31,63154553925057175AT,63850267929101406AT,63848921929116066AT,457,#00FFFF,-37.747610763,-6.4126223884,-37.7477356051,-6.4112933973,0.211,0.38,495
121,16520378,63845464929089596AT,63850267929101406AT,SSDAT,193307320.0,20011777.0,127.493,16512290H-3,,,,,,31,63154553925057175AT,63845464929089596AT,63850267929101406AT,454,#00FFFF,-37.7480566748,-6.4136894097,-37.747610763,-6.4126223884,0.211,0.38,495
122,16520380,61370361920215740AT,61362600920213729AT,SSDAT,20014483.0,20014518.0,80.173,16512289H-3,,,,,,36,61546321922435265AT,61370361920215740AT,61362600920213729AT,120,#008B8B,-37.9701278828,-7.2167749533,-37.9708295366,-7.2169582378,0.268,0.304,322
123,16520382,61399828920228087AT,61370361920215740AT,SSDAT,20014519.0,20014483.0,319.492,16512289H-3,,,,,,36,61546321922435265AT,61399828920228087AT,61370361920215740AT,119,#008B8B,-37.9674570699,-7.2156659507,-37.9701278828,-7.2167749533,0.268,0.304,322
124,16520384,61398561920244982AT,61394304920242173AT,SSDAT,12907856.0,20013834.0,51.002,16512289H-3,,,,,,36,61546321922435265AT,61398561920244982AT,61394304920242173AT,117,#008B8B,-37.9675752786,-7.2141381581,-37.9679602388,-7.2143930872,0.268,0.304,322
125,16520391,63194604926721253AT,63199727926738769AT,SSDAT,20013743.0,20013742.0,182.498,16512291H-3,,,,,,31,63154553925057175AT,63199727926738769AT,63194604926721253AT,251,#00FFFF,-37.8063797653,-6.6280308476,-37.8059198502,-6.626444297,0.211,0.385,495
126,16520393,63173279925195825AT,63201635925227830AT,SSDAT,20013919.0,20013924.0,427.596,16512291H-3,,,,,,31,63154553925057175AT,63201635925227830AT,63173279925195825AT,391,#00FFFF,-37.8079970584,-6.7659837837,-37.8054400538,-6.7630821238,0.211,0.385,495
127,16520397,63218231926884353AT,63220203926899297AT,SSDAT,20013915.0,20013913.0,150.736,16512291H-3,,,,,,31,63154553925057175AT,63220203926899297AT,63218231926884353AT,237,#00FFFF,-37.8042920908,-6.6132705222,-37.804116982,-6.611918539,0.211,0.385,495
128,16520399,63220203926899297AT,63221995926912137AT,SSDAT,20013913.0,20013912.0,129.644,16512291H-3,,,,,,31,63154553925057175AT,63221995926912137AT,63220203926899297AT,235,#00FFFF,-37.804116982,-6.611918539,-37.8039434003,-6.6107588389,0.211,0.385,495
129,16520401,63245737925674604AT,63224615925688383AT,SSDAT,20013736.0,20013735.0,252.19,16512291H-3,,,,,,31,63154553925057175AT,63224615925688383AT,63245737925674604AT,343,#00FFFF,-37.8015306649,-6.7226632753,-37.8034416262,-6.721424291,0.211,0.385,495
130,16520402,63221995926912137AT,63225327926936390AT,SSDAT,20013912.0,20013911.0,244.808,16512291H-3,,,,,,31,63154553925057175AT,63225327926936390AT,63221995926912137AT,233,#00FFFF,-37.8039434003,-6.6107588389,-37.8036616049,-6.6085626882,0.211,0.385,495
131,16520403,63225327926936390AT,63228331926959434AT,SSDAT,20013911.0,20013909.0,232.39,16512291H-3,,,,,,31,63154553925057175AT,63228331926959434AT,63225327926936390AT,231,#00FFFF,-37.8036616049,-6.6085626882,-37.8033949181,-6.6064779068,0.211,0.385,495
132,16519965,63829805929323486AT,63827387929351519AT,SSDAT,20011767.0,20011702.0,281.371,16512290H-3,,,,,,31,63154553925057175AT,63829805929323486AT,63827387929351519AT,508,#00FFFF,-37.7495094792,-6.3925382446,-37.7497342332,-6.3900036484,0.211,0.38,495
133,16519967,63826632929581112AT,63828783929595001AT,SSDAT,20011820.0,20011819.0,140.546,16512290H-3,,,,,,31,63154553925057175AT,63826632929581112AT,63828783929595001AT,556,#00FFFF,-37.7498528997,-6.3692428943,-37.749661488,-6.3679866593,0.211,0.38,495
134,16519971,63828783929595001AT,63834340929623794AT,SSDAT,20011819.0,20011678.0,293.243,16512290H-3,,,,,,31,63154553925057175AT,63828783929595001AT,63834340929623794AT,559,#00FFFF,-37.749661488,-6.3679866593,-37.7491654381,-6.3653813961,0.211,0.38,495
135,16519972,63835822929259078AT,63834454929272596AT,SSDAT,20011679.0,20011770.0,135.87,16512290H-3,,,,,,31,63154553925057175AT,63835822929259078AT,63834454929272596AT,493,#00FFFF,-37.748965723,-6.3983635654,-37.7490779997,-6.3971399946,0.211,0.38,495
136,16519973,63836736929249709AT,63835822929259078AT,SSDAT,20011825.0,20011679.0,94.135,16512290H-3,,,,,,31,63154553925057175AT,63836736929249709AT,63835822929259078AT,490,#00FFFF,-37.74886666,-6.3992093059,-37.748965723,-6.3983635654,0.211,0.38,495
137,16519978,63842412929189449AT,63841102929204585AT,SSDAT,20011773.0,20011772.0,151.926,16512290H-3,,,,,,31,63154553925057175AT,63842412929189449AT,63841102929204585AT,478,#00FFFF,-37.7483402463,-6.4046581578,-37.7484620127,-6.4032893654,0.211,0.38,495
138,16519980,63843738929173925AT,63842412929189449AT,SSDAT,20011827.0,20011773.0,155.805,16512290H-3,,,,,,31,63154553925057175AT,63843738929173925AT,63842412929189449AT,475,#00FFFF,-37.7482169457,-6.4060616767,-37.7483402463,-6.4046581578,0.211,0.38,495
139,16519983,63843017929063254AT,63842929929083563AT,SSDAT,20011828.0,20011779.0,203.092,16512290H-3,,,,,,31,63154553925057175AT,63843017929063254AT,63842929929083563AT,448,#00FFFF,-37.7482576238,-6.4160721959,-37.7482703267,-6.4142384539,0.211,0.38,495
140,16519986,63843239929051284AT,63843017929063254AT,SSDAT,20011780.0,20011828.0,119.721,16512290H-3,,,,,,31,63154553925057175AT,63843239929051284AT,63843017929063254AT,445,#00FFFF,-37.7482349114,-6.4171545336,-37.7482576238,-6.4160721959,0.211,0.38,495
141,16519988,63087518926323776AT,63074419926340817AT,SSDAT,20013872.0,20013871.0,214.937,16512291H-3,,,,,,31,63154553925057175AT,63074419926340817AT,63087518926323776AT,287,#00FFFF,-37.8159830103,-6.663988191,-37.817181955,-6.6624598813,0.211,0.385,495
142,16519992,63101936926312011AT,63087518926323776AT,SSDAT,20013873.0,20013872.0,186.09,16512291H-3,,,,,,31,63154553925057175AT,63087518926323776AT,63101936926312011AT,289,#00FFFF,-37.8146764528,-6.6650489252,-37.8159830103,-6.663988191,0.211,0.385,495
143,16519993,63087937926370013AT,63087936926383172AT,SSDAT,20013772.0,20013770.0,131.59,16512291H-3,,,,,,31,63154553925057175AT,63087936926383172AT,63087937926370013AT,283,#00FFFF,-37.8159513982,-6.6598195536,-37.8159541619,-6.6586285302,0.211,0.385,495
144,16519994,63074419926340817AT,63087937926370013AT,SSDAT,20013871.0,20013772.0,321.736,16512291H-3,,,,,,31,63154553925057175AT,63087937926370013AT,63074419926340817AT,285,#00FFFF,-37.817181955,-6.6624598813,-37.8159513982,-6.6598195536,0.211,0.385,495
145,16519997,63126656926281360AT,63110086926302047AT,SSDAT,20013876.0,20013875.0,265.05,16512291H-3,,,,,,31,63154553925057175AT,63110086926302047AT,63126656926281360AT,293,#00FFFF,-37.8124439209,-6.6678259129,-37.8139472716,-6.665958557,0.211,0.385,495
146,16519998,63104047926433712AT,63110511926454306AT,SSDAT,20013717.0,20013714.0,215.846,16512291H-3,,,,,,31,63154553925057175AT,63110511926454306AT,63104047926433712AT,277,#00FFFF,-37.8145083569,-6.6540562969,-37.813928135,-6.6521922532,0.211,0.385,495
147,16520001,63111063926055583AT,63111760926071518AT,SSDAT,20013783.0,20013780.0,159.502,16512291H-3,,,,,,31,63154553925057175AT,63111760926071518AT,63111063926055583AT,315,#00FFFF,-37.8137907482,-6.688249477,-37.813745649,-6.6868075454,0.211,0.385,495
148,16520004,63112960926094818AT,63113490926112477AT,SSDAT,20013779.0,20013777.0,176.67,16512291H-3,,,,,,31,63154553925057175AT,63113490926112477AT,63112960926094818AT,311,#00FFFF,-37.8136421793,-6.6847000013,-37.8135980856,-6.683102782,0.211,0.385,495
149,16520006,63820663928379204AT,63829482928395399AT,SSDAT,20011682.0,20011848.0,184.405,16512290H-3,,,,,,31,63154553925057175AT,63820663928379204AT,63829482928395399AT,326,#00FFFF,-37.7501288989,-6.4779497741,-37.749335097,-6.4764830464,0.211,0.38,495
150,16520007,63831547929310309AT,63829805929323486AT,SSDAT,20011824.0,20011767.0,132.916,16512290H-3,,,,,,31,63154553925057175AT,63831547929310309AT,63829805929323486AT,505,#00FFFF,-37.7493490977,-6.3937298643,-37.7495094792,-6.3925382446,0.211,0.38,495
151,16520108,57103791924301086AT,57094806924305904AT,SSDAT,20014320.0,20014321.0,101.953,16512289H-3,,,,,,29,61546442922434015AT,57103791924301086AT,57094806924305904AT,400,#708090,-38.3570569951,-6.8479617151,-38.3578707493,-6.8475269918,0.268,0.304,322
152,16520111,63770107929753029AT,63798705929763960AT,SSDAT,20012367.0,20012432.0,306.159,16512297H-3,,,,,,32,59318483930426469AT,63770107929753029AT,63798705929763960AT,242,#00CED1,-37.7550117437,-6.3537190436,-37.7524316796,-6.3527100196,0.67,0.418,230
153,16520112,60467687930350781AT,60485888930346518AT,SSDAT,20012198.0,20012386.0,186.936,16512297H-3,,,,,,32,59318483930426469AT,60467687930350781AT,60485888930346518AT,62,#00CED1,-38.0536598561,-6.3002706131,-38.0520138333,-6.3006532144,0.67,0.418,230
154,16520657,61607066930052798AT,61624943930047824AT,SSDAT,20012403.0,20012304.0,185.561,16512297H-3,,,,,,32,59318483930426469AT,61607066930052798AT,61624943930047824AT,124,#00CED1,-37.9506102256,-6.3270252731,-37.9489932499,-6.327471889,0.67,0.418,230
155,16520658,60159468930423311AT,60175934930419490AT,SSDAT,20012316.0,20012191.0,169.035,16512297H-3,,,,,,32,59318483930426469AT,60159468930423311AT,60175934930419490AT,44,#00CED1,-38.0815337179,-6.2937600287,-38.0800446322,-6.2941030211,0.67,0.418,230
156,16520660,65342951927013898AT,65345686927040316AT,SSDAT,384605038.0,20013554.0,265.592,16512291H-3,,,,,,1,63154729925054893AT,65342951927013898AT,65345686927040316AT,233,#000000,-37.6121603929,-6.6010561883,-37.6119059522,-6.5986679918,0.211,0.385,495
157,16520662,65345686927040316AT,65347564927058262AT,SSDAT,20013554.0,20013174.0,180.44,16512291H-3,,,,,,1,63154729925054893AT,65345686927040316AT,65347564927058262AT,234,#000000,-37.6119059522,-6.5986679918,-37.6117543841,-6.5970429933,0.211,0.385,495
158,16520663,65347564927058262AT,65348536927068340AT,SSDAT,20013174.0,20013173.0,101.248,16512291H-3,,,,,,1,63154729925054893AT,65347564927058262AT,65348536927068340AT,235,#000000,-37.6117543841,-6.5970429933,-37.6116690168,-6.5961313497,0.211,0.385,495
159,16520665,65349477927078712AT,65350412927088729AT,SSDAT,20013172.0,20013171.0,100.605,16512291H-3,,,,,,1,63154729925054893AT,65349477927078712AT,65350412927088729AT,237,#000000,-37.6115865292,-6.5951931284,-37.6115044939,-6.594287011,0.211,0.385,495
160,16520667,51588600920856090AT,51626107920922271AT,SSDAT,20012865.0,20012709.0,760.704,16512289H-3,,,,,,2,50672794919216979AT,51588600920856090AT,51626107920922271AT,56,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
161,16520669,52490089922309174AT,52518593922335840AT,SSDAT,20012488.0,20012854.0,390.327,16512289H-3,,,,,,2,50672794919216979AT,52490089922309174AT,52518593922335840AT,109,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
162,16520670,61999090929949937AT,62016083929944929AT,SSDAT,20012462.0,20012344.0,177.156,16512297H-3,,,,,,32,59318483930426469AT,61999090929949937AT,62016083929944929AT,147,#00CED1,-37.9151523333,-6.3362558318,-37.9136152211,-6.3367055702,0.67,0.418,230
163,16520671,62816135929768306AT,62831966929768131AT,SSDAT,20012423.0,20012366.0,158.32,16512297H-3,,,,,,32,59318483930426469AT,62816135929768306AT,62831966929768131AT,193,#00CED1,-37.8412558511,-6.3525234669,-37.839824688,-6.3525360889,0.67,0.418,230
164,16520672,50676781919370692AT,50678473919403596AT,SSDAT,20012809.0,20012848.0,329.475,16512289H-3,,,,,,2,50672794919216979AT,50676781919370692AT,50678473919403596AT,3,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
165,16520675,60415478930363151AT,60427619930360227AT,SSDAT,20012384.0,20012197.0,124.881,16512297H-3,,,,,,32,59318483930426469AT,60415478930363151AT,60427619930360227AT,59,#00CED1,-38.0583814381,-6.2991602867,-38.0572834459,-6.2994227808,0.67,0.418,230
166,16520678,63157107929756931AT,63176088929753297AT,SSDAT,20012356.0,20012479.0,193.257,16512297H-3,,,,,,32,59318483930426469AT,63157107929756931AT,63176088929753297AT,209,#00CED1,-37.8104296697,-6.3534823151,-37.8087130411,-6.3538070351,0.67,0.418,230
167,16520680,52165103921872700AT,52179889921899671AT,SSDAT,20012758.0,20012780.0,307.581,16512289H-3,,,,,,2,50672794919216979AT,52165103921872700AT,52179889921899671AT,91,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
168,16520681,53171520922961241AT,53188731922968807AT,SSDAT,20009125.0,20015069.0,188.006,16512289H-3,,,,,,3,52751595922553404AT,53171520922961241AT,53188731922968807AT,34,#363636,-38.7128771288,-6.9695067731,-38.7113194212,-6.9688214142,0.268,0.304,322
169,16520682,51376675920483273AT,51384117920496357AT,SSDAT,20012873.0,20012872.0,150.524,16512289H-3,,,,,,2,50672794919216979AT,51376675920483273AT,51384117920496357AT,41,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
170,16520683,61056895930209672AT,61081542930200161AT,SSDAT,20012212.0,20012328.0,264.184,16512297H-3,,,,,,32,59318483930426469AT,61056895930209672AT,61081542930200161AT,94,#00CED1,-38.000372916,-6.3129343616,-37.9981432178,-6.3137903328,0.67,0.418,230
171,16520685,54626607923778513AT,54637610923778643AT,SSDAT,20009087.0,20009154.0,110.038,16512289H-3,,,,,,3,52751595922553404AT,54626607923778513AT,54637610923778643AT,113,#363636,-38.5812130259,-6.8954800187,-38.580217095,-6.895467385,0.268,0.304,322
172,16520686,52059870921686332AT,52072061921709193AT,SSDAT,20012696.0,20012784.0,259.084,16512289H-3,,,,,,2,50672794919216979AT,52059870921686332AT,52072061921709193AT,84,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
173,16520687,51239591920243775AT,51256123920271443AT,SSDAT,20012877.0,20012768.0,322.308,16512289H-3,,,,,,2,50672794919216979AT,51239591920243775AT,51256123920271443AT,33,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
174,16520691,61571089930062650AT,61589510930057294AT,SSDAT,20012402.0,20012273.0,191.838,16512297H-3,,,,,,32,59318483930426469AT,61571089930062650AT,61589510930057294AT,122,#00CED1,-37.9538643136,-6.3261407494,-37.9521980947,-6.3266218273,0.67,0.418,230
175,16520692,61584949922397741AT,61589979922393151AT,SSDAT,20010264.0,20010272.0,68.095,16512289H-3,,,,,,49,61546402922435765AT,61584949922397741AT,61589979922393151AT,10,#006400,-37.9511373209,-7.019395713,-37.9506810427,-7.0198098338,0.268,0.304,322
176,83424546,87860405923719545AT,87866816923717889AT,SSDAT,83425821.0,83425822.0,66.214,16512291H-3,,,,,,27,87075180925253344AT,87860405923719545AT,87866816923717889AT,810,#4682B4,-35.5750015008,-6.8887091237,-35.5744211692,-6.8888545,0.211,0.385,495
